ejercicio_presupuestario,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,servicio_id,servicio_desc,programa_id,programa_desc,subprograma_id,subprograma_desc,tipo_medicion_fisica,medicion_fisica_id,medicion_fisica_desc,unidad_medida_id,unidad_medida_desc,totalizador_avance_fisico,programacion_inicial_DA,programacion_anual_vig_cierre,ejecucion_anual_de_cierre,causa_desvio,causa_desvio_detalle,causa_desvio_comentario,observaciones,ultima_actualizacion_fecha
2022,52,"Ministerio de Agricultura, Ganadería y Pesca",0,"Ministerio de Agricultura, Ganadería y Pesca",363,"Ministerio de Agricultura, Ganadería y Pesca",41,Infraestructura Productiva y Servicios Agricolas,0,Infraestructura Productiva y Servicios Agricolas,Meta,2363,Tendidos Eléctricos en Zonas Rurales,226,Kilómetro,Suma: el total es la suma de las cantidades,409,407,115,Otras Causas,Otras Causas,"La ejecución de lo programado durante el año se vió demorado por la habilitación de unos permisos de la DPVialidad que también estaba ejecutando obras de caminos en la zona de obra. Por otro lado la obra del proyecto Desarollo Agropecuario en Áreas Rurales con electrificación: Junín de los Andes-Las coloradas de Neuquén finalizó la ejecución de los Lotes 1 y 2, mientras que el Lote 3 finalizará en Marzo de 2023. Este proyecto también ejecutó adicionales que sumaron un total de 21km en el 4T.  Por otro lado, el proyecto Electrificación Rural para emprendimientos productivos RP N°23-Tolhuin de Tierra de Fuego presentó demoras en el inicio del proceso de licitación por cuestiones técnicas y presupuestarias que influyeron en el armado de los documentos de licitación.  El proyecto de Electrificación Rural para emprendimientos productivos RP N°23-Tolhuin de Tierra del Fuego presentó demoras en el inicio del proceso de licitación por cuestiones técnicas y presupuestarias que influyeron en el armado de los documentos de licitación.  En el primer llamado las ofertas superaron el presupuesto oficial actualizado y se realizó un segundo llamado en el mes de diciembre con apertura de ofertas en Enero. Iniciará ejecución durante el 2T 2023, ya que se encuentra firmado contrato al momento","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,52,"Ministerio de Agricultura, Ganadería y Pesca",0,"Ministerio de Agricultura, Ganadería y Pesca",363,"Ministerio de Agricultura, Ganadería y Pesca",41,Infraestructura Productiva y Servicios Agricolas,0,Infraestructura Productiva y Servicios Agricolas,Meta,2663,Asistencia Financiera a Productores y Empresas de Encadenamientos Productivos (PROSAP),1249,Plan de Negocio Financiado,Suma: el total es la suma de las cantidades,240,96,139,Otras Causas,Otras Causas,"La ejecución supera la planificación anual debido a que a fines de 2021 se aprobaron varias disposiciones administrativas juntas, como consecuencia a principios de este año se logró pagar más cantidad de proyectos (arrastre de 2021) pese al mal 3er trimestre.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,52,"Ministerio de Agricultura, Ganadería y Pesca",0,"Ministerio de Agricultura, Ganadería y Pesca",363,"Ministerio de Agricultura, Ganadería y Pesca",41,Infraestructura Productiva y Servicios Agricolas,0,Infraestructura Productiva y Servicios Agricolas,Meta,2665,Asistencia Técnico-Financiera a Conglomerados Productivos (PROSAP),1251,Conglomerado Productivo Asistido,Suma: el total es la suma de las cantidades,,1,3,Otras Causas,Otras Causas,La prórroga de la fecha de finalización del préstamo (18 meses de prórroga) permitió una mayor ejecución.,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,52,"Ministerio de Agricultura, Ganadería y Pesca",0,"Ministerio de Agricultura, Ganadería y Pesca",363,"Ministerio de Agricultura, Ganadería y Pesca",41,Infraestructura Productiva y Servicios Agricolas,0,Infraestructura Productiva y Servicios Agricolas,Meta,3922,Asistencia Financiera a Productores y Empresas para la Mitigación de Riesgos,1249,Plan de Negocio Financiado,Suma: el total es la suma de las cantidades,31,45,70,Otras Causas,Otras Causas,"La ejecución se contempla en función de los proyectos pagados.  Tanto el año pasado, como en el primer semestre de 2022, se estimó un ritmo de ejecución que no se pudo cumplir porque el circuito administrativo de aprobación de proyectos fue muy lento. Se tardó mucho en obtener la disposición administrativa aprobada.      No obstante, muchos de esos productores ya habían invertido (permitido por reglamento operativo, a partir de la fecha de elegibilidad del proyecto).     Como ya habían invertido, con la disposición administrativa que salió en los últimos meses de 2022 se logró pagar mucho más proyectos que los estipulados para ese trimestre (porque a los productores solo les restaba presentar los comprobantes de la inversión) , y  se corresponden con la subejecución de los trimestres anteriores.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,52,"Ministerio de Agricultura, Ganadería y Pesca",0,"Ministerio de Agricultura, Ganadería y Pesca",363,"Ministerio de Agricultura, Ganadería y Pesca",41,Infraestructura Productiva y Servicios Agricolas,0,Infraestructura Productiva y Servicios Agricolas,Meta,3923,Iniciativas para la Mitigación de Riesgos,1844,Proyecto Financiado,Suma: el total es la suma de las cantidades,15,8,4,Otras Causas,Otras Causas,Los cambios institucionales demoraron el proceso de firma de convenios y contratos que impactan directamente en este indicador.,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,52,"Ministerio de Agricultura, Ganadería y Pesca",0,"Ministerio de Agricultura, Ganadería y Pesca",363,"Ministerio de Agricultura, Ganadería y Pesca",41,Infraestructura Productiva y Servicios Agricolas,0,Infraestructura Productiva y Servicios Agricolas,Meta,4347,"Asistencia Financiera para la Mejora de las Condiciones Productivas, Tecnológicas y Comerciales para la Agricultura Familiar",1844,Proyecto Financiado,Suma: el total es la suma de las cantidades,,76,0,Otras Causas,Otras Causas,El Proyecto aún no inició ejecución dado que no se pudo cumplir con todas las condiciones previas para el primer desembolso en el tiempo estipulado por el BCIE.,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,52,"Ministerio de Agricultura, Ganadería y Pesca",0,"Ministerio de Agricultura, Ganadería y Pesca",363,"Ministerio de Agricultura, Ganadería y Pesca",41,Infraestructura Productiva y Servicios Agricolas,0,Infraestructura Productiva y Servicios Agricolas,Meta,4348,Asistencia Financiera para la Incorporación de Innovación Tecnológica en la Agricultura Familiar,1844,Proyecto Financiado,Suma: el total es la suma de las cantidades,,50,0,Otras Causas,Otras Causas,El Proyecto aún no inició ejecución dado que no se pudo cumplir con todas las condiciones previas para el primer desembolso en el tiempo estipulado por el BCIE.,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,52,"Ministerio de Agricultura, Ganadería y Pesca",0,"Ministerio de Agricultura, Ganadería y Pesca",363,"Ministerio de Agricultura, Ganadería y Pesca",42,Politicas para la Gestion del Riesgo Agropecuario,0,Politicas para la Gestion del Riesgo Agropecuario,Meta,4545,Asistencia Financiera a Productores en Emergencia para Recomponer Capacidades Productivas,2116,Asistencia Otorgada,Suma: el total es la suma de las cantidades,,25000,11417,Otras Causas,Otras Causas,Cabe aclarar que parte de los desvíos producidos en ambas metas están directamente relacionados al proceso    inflacionario de la economía argentina.,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,52,"Ministerio de Agricultura, Ganadería y Pesca",0,"Ministerio de Agricultura, Ganadería y Pesca",363,"Ministerio de Agricultura, Ganadería y Pesca",42,Politicas para la Gestion del Riesgo Agropecuario,0,Politicas para la Gestion del Riesgo Agropecuario,Meta,4546,Mejoramiento de Caminos Rurales,226,Kilómetro,Suma: el total es la suma de las cantidades,,5977,2729,Otras Causas,Otras Causas,Cabe aclarar que parte de los desvíos producidos en ambas metas están directamente relacionados al proceso   inflacionario de la economía argentina.,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,52,"Ministerio de Agricultura, Ganadería y Pesca",0,"Ministerio de Agricultura, Ganadería y Pesca",363,"Ministerio de Agricultura, Ganadería y Pesca",43,Administracion y Control Comercial Agropecuario,0,Administracion y Control Comercial Agropecuario,Meta,3870,Fiscalizaciones Comercial Agropecuarias,1875,Inspección,Suma: el total es la suma de las cantidades,4532,4895,4798,Otras Causas,Otras Causas,"está relacionado al  cambio de Ministerio a Secretaria  y al cambio de autoridades de esta Subsecretaría,  que repercutió en las metas físicas a finales del 3er trimestre y principios del 4to.  Durante ese periodo estuvimos sin firma, con lo cual  se frenaron las fiscalizaciones y verificaciones proyectadas.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,52,"Ministerio de Agricultura, Ganadería y Pesca",0,"Ministerio de Agricultura, Ganadería y Pesca",363,"Ministerio de Agricultura, Ganadería y Pesca",44,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,Indicador,344,Porcentaje de valor agregado sobre la producción total del sector de alimentos y bebidas (AyB) (ODS 2.3.1),1187,Porcentaje,Suma: el total es la suma de las cantidades,,"25,80","25,80",-,-,-,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,52,"Ministerio de Agricultura, Ganadería y Pesca",0,"Ministerio de Agricultura, Ganadería y Pesca",363,"Ministerio de Agricultura, Ganadería y Pesca",44,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,Meta,4349,Asistencia Financiera para Fomentar la Recuperación y el Desarrollo de Complejos Agroexportadores en las Economías Regionales,1844,Proyecto Financiado,Suma: el total es la suma de las cantidades,,59,0,Otras Causas,Otras Causas,"No se lograron firmar los convenios de ejecución con los organismos ejecutores aún, con lo cual no se pudo cumplir con las condiciones para el primer desembolso","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,52,"Ministerio de Agricultura, Ganadería y Pesca",0,"Ministerio de Agricultura, Ganadería y Pesca",363,"Ministerio de Agricultura, Ganadería y Pesca",44,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,Meta,4547,Otorgamiento del Sello de Alimentos Argentinos,2173,Sello de Alimento Argentino Otorgado,Suma: el total es la suma de las cantidades,,6,7,Otras Causas,Otras Causas,"En este caso puntual, la direfencia de un sello otorgado de más al presupuesto estimado, simplemente se debe a que hubo una empresa interesada que presentó la documentación en tiempo y forma.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,52,"Ministerio de Agricultura, Ganadería y Pesca",0,"Ministerio de Agricultura, Ganadería y Pesca",363,"Ministerio de Agricultura, Ganadería y Pesca",44,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,Meta,4548,Asistencia Financiera para Mejorar la Competitividad de las MiPyMEs en la Industria Alimentaria 'Desarrollar',2116,Asistencia Otorgada,Suma: el total es la suma de las cantidades,,17,27,Otras Causas,Otras Causas,"El desvío se debió a la optimización del tiempo en el proceso de evaluación de los proyectos presentados.    Mejoras en el proceso para gestionar las solicitudes de ANR. Mejoras en el desarrollo del instructivo incorporando información relevante (Apoderamiento en TAD, etc.) para la carga de solicitudes por parte de las Pymes. Mayor cantidad de Pymes que presentaron de manera correcta las solicitudes.Aumento considerable de Pymes que cumplían con los requisitos del Programa.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,52,"Ministerio de Agricultura, Ganadería y Pesca",0,"Ministerio de Agricultura, Ganadería y Pesca",363,"Ministerio de Agricultura, Ganadería y Pesca",44,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,Meta,4549,Capacitación para Mejorar la Productividad del Sector Agroalimentario,1884,Persona Capacitada,Suma: el total es la suma de las cantidades,,4500,13059,Otras Causas,Otras Causas,Hubieron más fechas disponibles de llamado con el consecuente aumento de personas capacitadas. Incremento del interés por parte del público objetivo.,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,52,"Ministerio de Agricultura, Ganadería y Pesca",0,"Ministerio de Agricultura, Ganadería y Pesca",363,"Ministerio de Agricultura, Ganadería y Pesca",44,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,Meta,4550,Atención de Consultas de Pymes Alimentarias,2174,Consulta Resuelta,Suma: el total es la suma de las cantidades,,136,137,Otras Causas,Otras Causas,Optimización del tiempo en el proceso de respuesta.,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
